"entity_definition_id","id","qualified_api_name","durable_id","namespace_prefix","developer_name","master_label","label","length","data_type","service_data_type_id","value_type_id","extra_type_info","is_calculated","is_high_scale_number","is_html_formatted","is_name_field","is_nillable","is_workflow_filterable","is_compact_layoutable","precision","scale","is_field_history_tracked","is_indexed","is_api_filterable","is_api_sortable","is_list_filterable","is_list_sortable","is_api_groupable","is_list_visible","controlling_field_definition_id","last_modified_date","last_modified_by_id","publisher_id","running_user_field_access_id","relationship_name","reference_target_field","is_compound","is_search_prefilterable","is_polymorphic_foreign_key","is_ai_prediction_field","business_owner_id","business_status","security_classification","compliance_group","description","_fivetran_deleted","_fivetran_synced"
"01I41000002c7iR.ChangeEvent","000000000000000AAA",SBQQ__ComponentCodePosition__c,"01I41000002c7iR.ChangeEvent.00N4100000WtqC7",SBQQ,ComponentCodePosition,Component Code Position,Component Code Position,0,"Number(6, 0)",double,double,,false,false,false,false,true,true,false,6,0,false,false,false,false,true,true,false,true,,2017-07-13 09:41:47.000 -0700,"00541000000K0azAAC",SBQQ,"01I41000002c7iR.ChangeEvent.00N4100000WtqC7.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,Position of this component in the generated product code for the configuration.,false,2025-04-14 08:29:56.567 -0700
"01I1L000002uX80","000000000000000AAA",Implementation_Role_s__c,"01I1L000002uX80.00N1L00000EnOtP",,Implementation_Role_s,Implementation Role(s),Implementation Role(s),4099,Picklist (Multi-Select),string,string,,false,false,false,false,true,true,false,5,0,false,false,true,false,true,false,false,true,,2018-07-12 14:10:33.000 -0700,"00541000003jeZTAAY",,"01I1L000002uX80.00N1L00000EnOtP.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:18.601 -0700
"01I41000002c7iR.ChangeEvent","000000000000000AAA",SBQQ__ConfiguredSKU__c,"01I41000002c7iR.ChangeEvent.00N4100000WtqCB",SBQQ,ConfiguredSKU,Configured SKU,Configured SKU,18,Lookup(Product),id,id,,false,false,false,false,true,true,false,0,0,false,true,false,false,true,true,false,true,,2017-07-13 09:41:47.000 -0700,"00541000000K0azAAC",SBQQ,"01I41000002c7iR.ChangeEvent.00N4100000WtqCB.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,"Product SKU of the bundle that is being configured with this option. If you create the option from the product detail page, this should already be populated.",false,2025-04-14 08:29:56.567 -0700
DataSourceBundleShare,"000000000000000AAA",AccessLevel,DataSourceBundleShare.AccessLevel,,AccessLevel,Custom Object Access,Custom Object Access,40,Picklist,string,string,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,DataSourceBundleShare.AccessLevel.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:04.368 -0700
"01I41000002c7iR.ChangeEvent","000000000000000AAA",SBQQ__MinQuantity__c,"01I41000002c7iR.ChangeEvent.00N4100000WtqCK",SBQQ,MinQuantity,Min Quantity,Min Quantity,0,"Number(10, 2)",double,double,,false,false,false,false,true,true,false,12,2,false,false,false,false,true,true,false,true,,2017-07-13 09:41:47.000 -0700,"00541000000K0azAAC",SBQQ,"01I41000002c7iR.ChangeEvent.00N4100000WtqCK.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,Minimum quantity allowed for this option.,false,2025-04-14 08:29:56.567 -0700
LiveChatButton,"000000000000000AAA",NumberOfReroutingAttempts,LiveChatButton.NumberOfReroutingAttempts,,NumberOfReroutingAttempts,Number of Rerouting Attempts,Number of Rerouting Attempts,0,"Number(9, 0)",integer,integer,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,LiveChatButton.NumberOfReroutingAttempts.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:25.354 -0700
MacroUsage,"000000000000000AAA",ContextRecord,MacroUsage.ContextRecord,,ContextRecord,Context Record,Context Record,18,Text(18),string,string,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,MacroUsage.ContextRecord.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:27.617 -0700
"01I1L000002uX80","000000000000000AAA",LMS__c,"01I1L000002uX80.00N1L00000EnOtt",,LMS,LMS,LMS,255,Text Area(255),string,string,plaintextarea,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,2018-07-12 14:15:38.000 -0700,"00541000003jeZTAAY",,"01I1L000002uX80.00N1L00000EnOtt.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:18.601 -0700
"01I1L000002uX80","000000000000000AAA",RecordTypeId,"01I1L000002uX80.RecordType",,RecordType,Record Type,Record Type,18,Record Type,id,id,,false,false,false,false,true,true,true,0,0,false,true,true,true,true,true,true,true,,,,System,"01I1L000002uX80.RecordType.005UZ00000BrdXxYAJ",RecordType,,false,false,false,false,,,,,,false,2025-04-14 08:29:18.597 -0700
"01I41000002c7iR.ChangeEvent","000000000000000AAA",SBQQ__QuoteLineVisibility__c,"01I41000002c7iR.ChangeEvent.00N4100000WtqCX",SBQQ,QuoteLineVisibility,Quote Line Visibility,Quote Line Visibility,255,Picklist,string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,2017-07-13 09:41:47.000 -0700,"00541000000K0azAAC",SBQQ,"01I41000002c7iR.ChangeEvent.00N4100000WtqCX.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,"Determines when quote line generated by this option is visible. If your product bundle components are only used to calculate the price of the bundle, you can hide components from users by using this field.",false,2025-04-14 08:29:56.567 -0700
"01I41000002c7iR.ChangeEvent","000000000000000AAA",SBQQ__ExistingQuantity__c,"01I41000002c7iR.ChangeEvent.00N4100000WtqCH",SBQQ,ExistingQuantity,Existing Quantity,Existing Quantity,0,"Number(10, 2)",double,double,,false,false,false,false,true,true,false,12,2,false,false,false,false,true,true,false,true,,2017-07-13 09:41:47.000 -0700,"00541000000K0azAAC",SBQQ,"01I41000002c7iR.ChangeEvent.00N4100000WtqCH.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,Existing quantity of this product. Computed by looking at the assets attached to the account.,false,2025-04-14 08:29:56.567 -0700
"01I1L000002uX80","000000000000000AAA",X30_Day_Check_In__c,"01I1L000002uX80.00N1L00000EnOuN",,X30_Day_Check_In,"30-Day Check In","30-Day Check In",0,Date/Time,datetime,datetime,,false,false,false,false,true,true,true,0,0,false,false,true,true,true,true,false,true,,2018-07-12 14:19:31.000 -0700,"00541000003jeZTAAY",,"01I1L000002uX80.00N1L00000EnOuN.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:18.601 -0700
DataLineageNodeSyncStatus,"000000000000000AAA",OperationTime,DataLineageNodeSyncStatus.OperationTime,,OperationTime,Operation Time,Operation Time,0,Date/Time,datetime,datetime,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,false,true,,,,System,DataLineageNodeSyncStatus.OperationTime.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:04.261 -0700
IncidentHistory,"000000000000000AAA",DataType,IncidentHistory.DataType,,DataType,Datatype,Datatype,40,Picklist,string,string,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,IncidentHistory.DataType.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:18.646 -0700
ListView,"000000000000000AAA",LastViewedDate,ListView.LastViewedDate,,LastViewedDate,Last Viewed Date,Last Viewed Date,0,Date/Time,datetime,datetime,,false,false,false,false,true,false,false,0,0,false,false,true,true,true,true,false,true,,,,System,ListView.LastViewedDate.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:25.348 -0700
